"Type","Subpopulation","Indicator","Response","TypePlainLanguage","SubpopulationPlainLanguage","SubpopulationFlag","IndicatorPlainLanguage","Category","CategoryConditionPlainLanguage","MetricCategory","ID1Risk","ID2Condition","Estimate.P.T3.Status.AttRisk","LCB95.P.T3.Status.AttRisk","UCB95.P.T3.Status.AttRisk","Estimate.Ratio.T3.Status.RelRisk","LCB95.Ratio.T3.Status.RelRisk","UCB95.Ratio.T3.Status.RelRisk","Count.NResp.T3.Status.Condition","Estimate.P.T3.Status.Condition","StdError.P.T3.Status.Condition","LCB95.P.T3.Status.Condition","UCB95.P.T3.Status.Condition","Estimate.U.T3.Status.Condition","StdError.U.T3.Status.Condition","LCB95.U.T3.Status.Condition","UCB95.U.T3.Status.Condition","CI95.P.T3.Status.Condition","NationalRef.Estimate.P.T3.Status.Condition","NationalRef.LCB95.P.T3.Status.Condition","NationalRef.UCB95.P.T3.Status.Condition","NationalRef.LCB95.U.T3.Status.Condition","NationalRef.UCB95.U.T3.Status.Condition"
"Std_Fed_Regions","Region_3","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 3","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_3-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_3-Instream_Habitat",-0.127822594411479,-0.334791226011424,0.0470541162710981,0.307280945456848,0.0813875620309902,1.16014753464296,15,19.45367159,7.061490058,5.613405397,33.29393778,27278.99627,11406.96627,4921.753205,49636.23934,27.680532383,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_4","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 4","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_4-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_4-Instream_Habitat",0.098255129855317,0.0418713337307416,0.151320861739318,2.0404453845066,1.62827862065805,2.55694407230606,22,12.31516598,2.914495116,6.602860519,18.02747144,30549.03691,7646.94669,15561.29681,45536.77702,11.424610921,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_5","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 5","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_5-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_5-Instream_Habitat",0.121068287214576,0.0417040018592173,0.19385977063589,2.22290823655711,1.64231898855291,3.00874620740237,34,10.50977659,2.001770288,6.586378922,14.43317426,24257.67139,4625.550908,15191.7582,33323.58457,7.846795338,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_6","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 6","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_6-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_6-Instream_Habitat",0.080718988263879,-0.050973609990874,0.195909801630581,1.45825383586352,0.92977566733192,2.28711540270018,36,18.29480622,5.704007378,7.115157194,29.47445525,22881.89047,8020.003176,7162.97309,38600.80785,22.359298056,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_7","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 7","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_7-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_7-Instream_Habitat",0.00620100888938591,-0.02766077070589,0.0389470310771164,1.14335471243985,0.575642877552071,2.27095661118497,17,4.980059702,1.169999811,2.686902211,7.273217193,5184.593142,1106.671552,3015.556759,7353.629526,4.586314982,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_8","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 8","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_8-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_8-Instream_Habitat",0.0605170731410296,-0.00615467131310221,0.122770886997318,1.47523942574222,1.06608523036218,2.04142342589708,57,16.34637308,2.80461215,10.84943428,21.84331189,20969.22492,3616.514096,13880.98754,28057.4623,10.99387761,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_9","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 9","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_9-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_9-Instream_Habitat",0.336681831547045,0.0255983168193661,0.548450089737563,3.92131164004658,2.18449468102387,7.03901232259251,26,17.26787385,4.78630259,7.886893157,26.64885455,4492.027417,1272.180061,1998.600315,6985.454519,18.761961393,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_10","Instream_Habitat","Fish_MMI","EPA Regions","EPA Region 10","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_10-Instream_Habitat-Fish_MMI","Std_Fed_Regions-Region_10-Instream_Habitat",0.104276927712224,-0.104367942594621,0.273503158427735,1.58478823277362,0.760162219333137,3.30397075632228,39,20.82254976,4.111808886,12.76355243,28.88154709,21370.40745,4474.140806,12601.25261,30139.56229,16.11799466,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","BLM","Instream_Habitat","Fish_MMI","Land Owner","Bureau of Land Management","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-BLM-Instream_Habitat-Fish_MMI","Land_Owner-BLM-Instream_Habitat",0.0676215313160466,-0.018792945156431,0.146706292973051,2.72647411846257,1.43932804454573,5.1646746874806,9,5.371336537,2.245451721,0.970332035,9.772341038,1008.851191,376.468564,270.9863646,1746.716018,8.802009003,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","Native American","Instream_Habitat","Fish_MMI","Land Owner","Native American","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-Native American-Instream_Habitat-Fish_MMI","Land_Owner-Native American-Instream_Habitat",0.232768968681966,0.000226715114498899,0.411223059951289,1.89017139717082,1.11418745936275,3.20659497704821,6,28.21426978,10.55454893,7.527734013,48.90080555,1020.948666,425.4786444,187.0258467,1854.871485,41.373071537,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","NPS","Instream_Habitat","Fish_MMI","Land Owner","National Park Service","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-NPS-Instream_Habitat-Fish_MMI","Land_Owner-NPS-Instream_Habitat",-2.22044604925031e-16,-2.22044604925031e-16,-2.22044604925031e-16,NA,NA,NA,2,9.187448776,7.485231059,0,23.85823207,1068.219263,807.3321181,0,2650.561138,23.85823207,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","USFS","Instream_Habitat","Fish_MMI","Land Owner","US Forest Service","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-USFS-Instream_Habitat-Fish_MMI","Land_Owner-USFS-Instream_Habitat",0.0976222483676025,-0.0418089728567701,0.218392596093439,1.76302132955227,0.97549863882808,3.18631321945295,33,22.70619411,4.900196303,13.10198584,32.31040238,32708.73718,7879.234464,17265.7214,48151.75295,19.20841654,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Arkansas-White-Red Region","Instream_Habitat","Fish_MMI","Mississippi River Basin","Arkansas-White-Red","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Arkansas-White-Red Region-Instream_Habitat-Fish_MMI","Mississippi_Basins-Arkansas-White-Red Region-Instream_Habitat",0.012269482578697,-0.0580712454600314,0.0779339489363254,1.10424602591142,0.651330173194121,1.87210624645473,22,14.37983154,3.101595091,8.300816864,20.45884621,7276.161337,1511.804156,4313.07964,10239.24304,12.158029346,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Upper Mississippi Region","Instream_Habitat","Fish_MMI","Mississippi River Basin","Upper Mississippi","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Upper Mississippi Region-Instream_Habitat-Fish_MMI","Mississippi_Basins-Upper Mississippi Region-Instream_Habitat",0.0302152515393866,-0.0204697647750367,0.078382828369104,2.04805764464903,1.13089060058288,3.70905913767731,7,2.675608088,1.204667255,0.314503655,5.03671252,3108.579143,1385.38955,393.2655203,5823.892766,4.722208865,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Lower Mississippi Region","Instream_Habitat","Fish_MMI","Mississippi River Basin","Lower Mississippi","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Lower Mississippi Region-Instream_Habitat-Fish_MMI","Mississippi_Basins-Lower Mississippi Region-Instream_Habitat",0.480526660641814,0.160841558907328,0.678424791923002,2.94691847251046,1.4181378761001,6.12375469972315,20,43.95540201,9.961254603,24.43170174,63.47910227,30333.07429,8683.167183,13314.37934,47351.76924,39.04740053,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Upper Missouri Region","Instream_Habitat","Fish_MMI","Mississippi River Basin","Upper Missouri","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Upper Missouri Region-Instream_Habitat-Fish_MMI","Mississippi_Basins-Upper Missouri Region-Instream_Habitat",0.0114632128435349,-0.0272954688024376,0.0487595738149258,1.15958919316711,0.739435991676818,1.81847666606098,32,10.17544839,2.656589216,4.968629208,15.38226758,6131.749793,1534.828829,3123.540565,9139.959021,10.413638372,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Lower Missouri Region","Instream_Habitat","Fish_MMI","Mississippi River Basin","Lower Missouri","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Lower Missouri Region-Instream_Habitat-Fish_MMI","Mississippi_Basins-Lower Missouri Region-Instream_Habitat",0.0648748850314881,-0.0309193592547365,0.151767815014135,2.22366126445604,1.29978520276961,3.80422042696443,10,6.165653581,2.474073135,1.316559341,11.01474782,4244.173759,1704.02755,904.3411319,7584.006386,9.698188479,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Ohio Region","Instream_Habitat","Fish_MMI","Mississippi River Basin","Ohio","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Ohio Region-Instream_Habitat-Fish_MMI","Mississippi_Basins-Ohio Region-Instream_Habitat",0.19953171678221,0.0543217761298097,0.322444509914411,2.67560988625888,1.6212603938493,4.41563137581447,29,18.44300059,4.60355202,9.420204434,27.46579676,27900.09451,7525.623964,13150.14257,42650.04644,18.045592326,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","SmallStreams","Instream_Habitat","Fish_MMI","Stream Size","Small Streams","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-SmallStreams-Instream_Habitat-Fish_MMI","Stream_Size-SmallStreams-Instream_Habitat",0.0938629400518042,0.0341692227186371,0.1498672534305,1.7017451637395,1.27696594040803,2.26782603252945,82,16.59829356,2.134039636,12.41565274,20.78093439,123840.9074,16882.11596,90752.56812,156929.2466,8.36528165,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","LargeStreams","Instream_Habitat","Fish_MMI","Stream Size","Large Streams","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-LargeStreams-Instream_Habitat-Fish_MMI","Stream_Size-LargeStreams-Instream_Habitat",0.0148282651010258,-0.0279771035103007,0.0558512014230583,1.15643933578252,0.779832864208313,1.71492123341428,63,9.679424563,1.358242619,7.017317947,12.34153118,30334.83102,4216.505232,22070.63263,38599.02942,5.324213233,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","RiversMajor","Instream_Habitat","Fish_MMI","Stream Size","Major Rivers","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-RiversMajor-Instream_Habitat-Fish_MMI","Stream_Size-RiversMajor-Instream_Habitat",0.0198945609419352,-0.0145245013960531,0.0531459118539341,1.13728849422486,0.92558218414453,1.39741790761855,71,14.22312974,1.549723369,11.18572775,17.26053172,8931.166745,969.8038521,7030.386123,10831.94737,6.07480397,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","RiversOther","Instream_Habitat","Fish_MMI","Stream Size","Other Rivers","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-RiversOther-Instream_Habitat-Fish_MMI","Stream_Size-RiversOther-Instream_Habitat",0.0301308280576433,-0.0101784757109837,0.0688316636106238,1.22519332418851,0.953418377179335,1.5744385860036,71,13.88388373,1.539233493,10.86704152,16.90072594,12208.18718,1371.247679,9520.591111,14895.78324,6.03368442,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"National","National","Riparian_Vegetation","Fish_MMI","National","National","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","National-National-Riparian_Vegetation-Fish_MMI","National-National-Riparian_Vegetation",0.132815106660765,0.0789136837982484,0.183562250347163,1.60607679135882,1.36698512379263,1.88698663565905,363,23.67708258,1.488263884,20.76013896,26.59402619,286546.0054,19596.46919,248137.6316,324954.3792,5.83388723,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA3_Ecoregions","Eastern Highlands","Riparian_Vegetation","Fish_MMI","WSA3 Ecoregions","Eastern Highlands","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA3_Ecoregions-Eastern Highlands-Riparian_Vegetation-Fish_MMI","WSA3_Ecoregions-Eastern Highlands-Riparian_Vegetation",0.0964075943966691,-0.00827762247313557,0.190223786320549,1.41236465447211,1.01927035454014,1.95706066434367,113,24.15214649,2.727790424,18.8057755,29.49851748,103231.8748,12350.53266,79025.27559,127438.474,10.69274198,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA3_Ecoregions","Plains and Lowlands","Riparian_Vegetation","Fish_MMI","WSA3 Ecoregions","Plains & Lowlands","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA3_Ecoregions-Plains and Lowlands-Riparian_Vegetation-Fish_MMI","WSA3_Ecoregions-Plains and Lowlands-Riparian_Vegetation",0.159691373386658,0.0828663274899992,0.230081056746828,1.73109673135275,1.40567096251486,2.1318615616409,170,25.23761915,2.24218527,20.84301677,29.63222152,139374.0373,13842.58939,112243.0606,166505.014,8.78920475,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA3_Ecoregions","West","Riparian_Vegetation","Fish_MMI","WSA3 Ecoregions","Western Mountains & Xeric","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA3_Ecoregions-West-Riparian_Vegetation-Fish_MMI","WSA3_Ecoregions-West-Riparian_Vegetation",0.11953397495706,0.0164698707836479,0.211797993547399,1.63187300968073,1.17351835567556,2.26925254883758,80,19.05841782,2.564051021,14.03297016,24.08386547,43940.09332,6331.084521,31531.39568,56348.79097,10.05089531,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Coastal Plains","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Coastal Plains","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Coastal Plains-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Coastal Plains-Riparian_Vegetation",0.183025990652772,0.0687336791167908,0.283291452743742,1.75558352674606,1.33206862644796,2.31374980101488,57,29.35298706,4.736777806,20.06907316,38.63690096,58360.75683,10497.57024,37785.89724,78935.61641,18.5678278,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Northern Appalachians","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Northern Appalachians","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Northern Appalachians-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Northern Appalachians-Riparian_Vegetation",0.208928046370165,0.058220549370092,0.335518697715094,1.9485659297691,1.35381794190547,2.80459363488186,69,27.90979327,4.540401471,19.01076991,36.80881663,38538.32144,7152.530713,24519.61884,52557.02403,17.79804672,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Northern Plains","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Northern Plains","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Northern Plains-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Northern Plains-Riparian_Vegetation",0.0393347940310373,-0.0408829954734502,0.11337043455147,1.33298207986548,0.789330104241661,2.25107495038414,29,13.2928462,2.31015028,8.765034852,17.82065755,3603.388131,629.03724,2370.497796,4836.278466,9.055622698,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Southern Appalachians","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Southern Appalachians","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Southern Appalachians-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Southern Appalachians-Riparian_Vegetation",0.0166349825471115,-0.123472996081833,0.139270137401964,1.0682152186655,0.640641450007808,1.78115817104041,44,22.35889401,3.38229381,15.72971996,28.98806807,64693.55336,10075.95217,44945.05001,84442.05672,13.25834811,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Southern Plains","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Southern Plains","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Southern Plains-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Southern Plains-Riparian_Vegetation",0.0288013421642905,-0.0492957068904882,0.101085778977341,1.28302667154019,0.71232138597153,2.31097573693976,14,9.947244314,2.452618009,5.140201349,14.75428728,3861.285077,900.8800148,2095.592693,5626.97746,9.614085931,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Temporate Plains","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Temperate Plains","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Temporate Plains-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Temporate Plains-Riparian_Vegetation",0.11692523629451,-0.0328805843481494,0.245003681828668,1.47304533965149,0.963401342292416,2.2522934912108,49,28.5877157,3.566181395,21.5981286,35.57730279,53130.35011,7692.723339,38052.88943,68207.8108,13.97917419,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Upper Midwest","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Upper Midwest","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Upper Midwest-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Upper Midwest-Riparian_Vegetation",0.191301577127847,-0.0327637875716476,0.366754385633862,1.9996621180522,1.11948642895656,3.57185981262855,21,20.08729559,3.929640313,12.3853421,27.78924907,20418.25714,4266.515873,12056.03969,28780.47459,15.40390697,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
"WSA9_Ecoregions","Western Mountains","Riparian_Vegetation","Fish_MMI","WSA9 Ecoregions","Western Mountains","Keep","Riparian Vegetative Cover","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Western Mountains-Riparian_Vegetation-Fish_MMI","WSA9_Ecoregions-Western Mountains-Riparian_Vegetation",0.13982896643927,0.0113275077937685,0.251628610273303,1.75302886756649,1.19542888257199,2.57071771924197,54,19.97548214,3.214348562,13.67547472,26.27548955,37261.78763,6416.741719,24685.20496,49838.3703,12.60001483,23.67708258,20.76013896,26.59402619,248137.6316,324954.3792
